"Stationsname","Stationsnummer","Parameter","Zeitreihe","Parametereinheit","Gewässer","Zeitstempel","Zeitpunkt_des_Auftretens","Wert","Freigabestatus"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-01 00:00:00","2010-03-01 14:25:00",325.861,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-02 00:00:00","2010-03-02 10:45:00",325.843,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-03 00:00:00","2010-03-03 07:25:00",325.817,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-04 00:00:00","2010-03-04 02:05:00",325.771,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-05 00:00:00","2010-03-05 02:25:00",325.712,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-06 00:00:00","2010-03-06 02:05:00",325.587,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-07 00:00:00","2010-03-07 03:25:00",325.575,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-08 00:00:00","2010-03-08 00:00:00",325.543,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-09 00:00:00","2010-03-09 04:45:00",325.503,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-10 00:00:00","2010-03-10 03:05:00",325.49,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-11 00:00:00","2010-03-11 14:25:00",325.482,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-12 00:00:00","2010-03-12 12:15:00",325.474,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-13 00:00:00","2010-03-13 00:35:00",325.461,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-14 00:00:00","2010-03-14 00:05:00",325.444,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-15 00:00:00","2010-03-15 12:55:00",325.455,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-16 00:00:00","2010-03-16 09:45:00",325.458,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-17 00:00:00","2010-03-17 01:15:00",325.438,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-18 00:00:00","2010-03-18 16:05:00",325.45,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-19 00:00:00","2010-03-19 13:35:00",325.443,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-20 00:00:00","2010-03-20 19:25:00",325.441,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-21 00:00:00","2010-03-21 21:05:00",325.614,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-22 00:00:00","2010-03-22 09:15:00",325.663,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-23 00:00:00","2010-03-23 05:25:00",325.561,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-24 00:00:00","2010-03-24 07:25:00",325.549,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-25 00:00:00","2010-03-25 09:35:00",325.557,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-26 00:00:00","2010-03-27 00:00:00",325.657,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-27 00:00:00","2010-03-27 03:15:00",325.714,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-28 00:00:00","2010-03-28 21:15:00",325.81,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-29 01:00:00","2010-03-29 15:15:00",325.82,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-30 01:00:00","2010-03-30 21:15:00",325.808,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-03-31 01:00:00","2010-03-31 03:15:00",325.864,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-01 01:00:00","2010-04-01 15:15:00",325.827,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-02 01:00:00","2010-04-02 01:05:00",325.821,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-03 01:00:00","2010-04-03 09:05:00",325.763,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-04 01:00:00","2010-04-04 05:55:00",325.688,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-05 01:00:00","2010-04-05 21:45:00",325.64,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-06 01:00:00","2010-04-06 22:55:00",325.65,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-07 01:00:00","2010-04-07 03:45:00",325.652,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-08 01:00:00","2010-04-08 01:15:00",325.616,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-09 01:00:00","2010-04-09 01:15:00",325.594,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-10 01:00:00","2010-04-10 08:45:00",325.602,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-11 01:00:00","2010-04-11 21:15:00",325.581,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-12 01:00:00","2010-04-12 12:45:00",325.576,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-13 01:00:00","2010-04-13 03:45:00",325.554,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-14 01:00:00","2010-04-14 09:25:00",325.543,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-15 01:00:00","2010-04-15 15:35:00",325.521,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-16 01:00:00","2010-04-16 03:35:00",325.497,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-17 01:00:00","2010-04-17 02:15:00",325.482,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-18 01:00:00","2010-04-18 13:05:00",325.487,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-19 01:00:00","2010-04-19 21:35:00",325.478,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-20 01:00:00","2010-04-21 00:35:00",325.479,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-21 01:00:00","2010-04-21 12:55:00",325.492,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-22 01:00:00","2010-04-22 22:05:00",325.543,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-23 01:00:00","2010-04-23 12:55:00",325.494,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-24 01:00:00","2010-04-24 04:05:00",325.489,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-25 01:00:00","2010-04-26 00:05:00",325.527,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-26 01:00:00","2010-04-26 20:25:00",325.584,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-27 01:00:00","2010-04-27 23:05:00",325.604,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-28 01:00:00","2010-04-28 22:15:00",325.611,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-29 01:00:00","2010-04-29 21:45:00",325.643,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-04-30 01:00:00","2010-05-01 00:05:00",325.741,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-01 01:00:00","2010-05-02 00:05:00",325.83,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-02 01:00:00","2010-05-03 00:15:00",326.021,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-03 01:00:00","2010-05-03 07:25:00",326.079,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-04 01:00:00","2010-05-04 07:25:00",326.045,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-05 01:00:00","2010-05-06 00:05:00",325.936,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-06 01:00:00","2010-05-06 04:05:00",325.961,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-07 01:00:00","2010-05-07 03:05:00",325.926,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-08 01:00:00","2010-05-08 02:15:00",325.901,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-09 01:00:00","2010-05-09 06:35:00",325.86,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-10 01:00:00","2010-05-10 16:45:00",325.896,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-11 01:00:00","2010-05-12 01:00:00",325.994,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-12 01:00:00","2010-05-12 07:25:00",326.012,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-13 01:00:00","2010-05-13 15:05:00",326.292,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-14 01:00:00","2010-05-14 01:00:00",326.109,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-15 01:00:00","2010-05-16 01:00:00",326.126,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-16 01:00:00","2010-05-16 07:35:00",326.21,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-17 01:00:00","2010-05-17 01:00:00",326.06,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-18 01:00:00","2010-05-18 01:00:00",325.98,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-19 01:00:00","2010-05-19 06:25:00",325.906,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-20 01:00:00","2010-05-20 05:35:00",325.832,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-21 01:00:00","2010-05-21 02:45:00",325.727,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-22 01:00:00","2010-05-22 09:45:00",325.688,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-23 01:00:00","2010-05-23 11:55:00",325.666,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-24 01:00:00","2010-05-24 21:35:00",325.661,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-25 01:00:00","2010-05-25 19:15:00",325.712,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-26 01:00:00","2010-05-27 00:15:00",325.819,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-27 01:00:00","2010-05-27 16:05:00",325.921,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-28 01:00:00","2010-05-28 04:25:00",325.876,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-29 01:00:00","2010-05-29 23:35:00",325.888,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-30 01:00:00","2010-05-30 23:45:00",326.262,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-05-31 01:00:00","2010-05-31 15:05:00",326.831,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-01 01:00:00","2010-06-01 08:25:00",326.687,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-02 01:00:00","2010-06-02 01:00:00",326.602,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-03 01:00:00","2010-06-03 17:05:00",326.539,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-04 01:00:00","2010-06-04 01:55:00",326.506,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-05 01:00:00","2010-06-05 02:55:00",326.432,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-06 01:00:00","2010-06-06 22:25:00",326.396,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-07 01:00:00","2010-06-07 16:25:00",326.728,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-08 01:00:00","2010-06-08 01:15:00",326.554,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-09 01:00:00","2010-06-09 06:15:00",326.564,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-10 01:00:00","2010-06-10 01:35:00",326.373,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-11 01:00:00","2010-06-11 01:45:00",326.354,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-12 01:00:00","2010-06-12 01:00:00",326.34,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-13 01:00:00","2010-06-13 19:45:00",326.373,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-14 01:00:00","2010-06-14 15:05:00",326.492,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-15 01:00:00","2010-06-15 01:00:00",326.428,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-16 01:00:00","2010-06-16 19:05:00",326.372,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-17 01:00:00","2010-06-17 23:45:00",326.584,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-18 01:00:00","2010-06-18 16:55:00",326.948,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-19 01:00:00","2010-06-19 20:25:00",327.327,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-20 01:00:00","2010-06-20 01:00:00",327.264,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-21 01:00:00","2010-06-21 02:55:00",326.888,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-22 01:00:00","2010-06-22 01:25:00",326.73,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-23 01:00:00","2010-06-23 01:00:00",326.444,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-24 01:00:00","2010-06-24 01:00:00",326.218,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-25 01:00:00","2010-06-25 03:25:00",326.165,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-26 01:00:00","2010-06-26 02:15:00",325.958,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-27 01:00:00","2010-06-27 02:05:00",325.866,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-28 01:00:00","2010-06-28 08:55:00",325.846,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-29 01:00:00","2010-06-29 22:05:00",325.867,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-06-30 01:00:00","2010-06-30 23:55:00",325.895,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-01 01:00:00","2010-07-02 00:55:00",325.887,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-02 01:00:00","2010-07-02 01:00:00",325.887,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-03 01:00:00","2010-07-03 21:15:00",325.867,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-04 01:00:00","2010-07-04 20:25:00",326.009,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-05 01:00:00","2010-07-05 07:15:00",325.964,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-06 01:00:00","2010-07-06 12:45:00",325.939,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-07 01:00:00","2010-07-07 03:45:00",325.865,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-08 01:00:00","2010-07-08 03:45:00",325.796,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-09 01:00:00","2010-07-09 15:55:00",325.751,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-10 01:00:00","2010-07-11 00:15:00",325.855,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-11 01:00:00","2010-07-11 01:00:00",325.821,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-12 01:00:00","2010-07-12 21:35:00",325.762,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-13 01:00:00","2010-07-13 23:55:00",325.869,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-14 01:00:00","2010-07-15 00:15:00",325.912,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-15 01:00:00","2010-07-15 13:05:00",325.944,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-16 01:00:00","2010-07-17 01:00:00",325.891,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2010-07-17 01:00:00","2010-07-17 11:05:00",325.981,"Freigegeben, validierte Daten"
