"","station","date","night.max"
"7195","NABLAU",2019-09-12,21.5
"7196","NABLAU",2019-09-13,23.3
"7197","NABLAU",2019-09-14,22.1
"7198","NABLAU",2019-09-15,23.3
"7199","NABLAU",2019-09-16,24.1
"7200","NABLAU",2019-09-17,23.9
"7201","NABLAU",2019-09-18,17.4
"7202","NABLAU",2019-09-19,16
"7203","NABLAU",2019-09-20,17.9
"7204","NABLAU",2019-09-21,19.2
"7205","NABLAU",2019-09-22,19.3
"7206","NABLAU",2019-09-23,16.8
"7207","NABLAU",2019-09-24,15.8
"7208","NABLAU",2019-09-25,16
"7209","NABLAU",2019-09-26,17.6
"7210","NABLAU",2019-09-27,20.7
"7211","NABLAU",2019-09-28,17.9
"7212","NABLAU",2019-09-29,22.1
"7213","NABLAU",2019-09-30,18.3
"7214","NABLAU",2019-10-01,15.7
"7215","NABLAU",2019-10-02,12
"7216","NABLAU",2019-10-03,13.1
"7217","NABLAU",2019-10-04,13.9
"7218","NABLAU",2019-10-05,14.3
"7219","NABLAU",2019-10-06,12.9
"7220","NABLAU",2019-10-07,12.6
"7221","NABLAU",2019-10-08,17.3
"7222","NABLAU",2019-10-09,12.2
"7223","NABLAU",2019-10-10,12.8
"7224","NABLAU",2019-10-11,14.7
"7225","NABLAU",2019-10-12,17.7
"7226","NABLAU",2019-10-13,18.9
"7227","NABLAU",2019-10-14,18.1
"7228","NABLAU",2019-10-15,11.2
"7229","NABLAU",2019-10-16,12.3
"7230","NABLAU",2019-10-17,13.4
"7231","NABLAU",2019-10-18,14.2
"7232","NABLAU",2019-10-19,13.7
"7233","NABLAU",2019-10-20,14.2
"7234","NABLAU",2019-10-21,13.4
"7235","NABLAU",2019-10-22,14.3
"7236","NABLAU",2019-10-23,13.7
"7237","NABLAU",2019-10-24,13.6
"7238","NABLAU",2019-10-25,13.9
"7239","NABLAU",2019-10-26,15.5
"7240","NABLAU",2019-10-27,16
"7241","NABLAU",2019-10-28,13.1
"7242","NABLAU",2019-10-29,13.3
"7243","NABLAU",2019-10-30,11.4
"7244","NABLAU",2019-10-31,11.2
"7245","NABLAU",2019-11-01,12.8
"7246","NABLAU",2019-11-02,15.2
"7247","NABLAU",2019-11-03,10.4
"7248","NABLAU",2019-11-04,11.6
"7249","NABLAU",2019-11-05,8.1
"7250","NABLAU",2019-11-06,8.6
"7251","NABLAU",2019-11-07,6.6
"7252","NABLAU",2019-11-08,5.7
"7253","NABLAU",2019-11-09,6
"7254","NABLAU",2019-11-10,5.6
"7255","NABLAU",2019-11-11,6.6
"7256","NABLAU",2019-11-12,6.2
"7257","NABLAU",2019-11-13,5.4
"7258","NABLAU",2019-11-14,6
"7259","NABLAU",2019-11-15,5.8
"7260","NABLAU",2019-11-16,5.7
"7261","NABLAU",2019-11-17,3.9
"7262","NABLAU",2019-11-18,5.1
"7263","NABLAU",2019-11-19,4.4
"7264","NABLAU",2019-11-20,4.6
"7265","NABLAU",2019-11-21,6.1
"7266","NABLAU",2019-11-22,5.2
"7267","NABLAU",2019-11-23,7.9
"7268","NABLAU",2019-11-24,8.8
"7269","NABLAU",2019-11-25,8.6
"7270","NABLAU",2019-11-26,8.5
"7271","NABLAU",2019-11-27,10.4
"7272","NABLAU",2019-11-28,8.5
"7273","NABLAU",2019-11-29,6.9
"7274","NABLAU",2019-11-30,5.6
"7275","NABLAU",2019-12-01,5.8
"7276","NABLAU",2019-12-02,2.2
"7277","NABLAU",2019-12-03,2.7
"7278","NABLAU",2019-12-04,3.4
"7279","NABLAU",2019-12-05,3.3
"7280","NABLAU",2019-12-06,8
"7281","NABLAU",2019-12-07,9.3
"7282","NABLAU",2019-12-08,8.3
"7283","NABLAU",2019-12-09,5.4
"7284","NABLAU",2019-12-10,3.5
"7285","NABLAU",2019-12-11,4
"7286","NABLAU",2019-12-12,3.5
"7287","NABLAU",2019-12-13,5.5
"7288","NABLAU",2019-12-14,9.7
"7289","NABLAU",2019-12-15,10.6
"7290","NABLAU",2019-12-16,10.2
"7291","NABLAU",2019-12-17,13.6
"7292","NABLAU",2019-12-18,10.5
"7293","NABLAU",2019-12-19,8.7
"7294","NABLAU",2019-12-20,7.1
"7295","NABLAU",2019-12-21,7.9
"7296","NABLAU",2019-12-22,6.8
"7297","NABLAU",2019-12-23,6.3
"7298","NABLAU",2019-12-24,8.6
"7299","NABLAU",2019-12-25,6.5
"7300","NABLAU",2019-12-26,6.7
"7301","NABLAU",2019-12-27,6.4
"7302","NABLAU",2019-12-28,3.5
"7303","NABLAU",2019-12-29,1.2
"7304","NABLAU",2019-12-30,2.1
"7305","NABLAU",2019-12-31,2.7
"7306","NABLAU",2020-01-01,1.1
"7307","NABLAU",2020-01-02,3.5
"7308","NABLAU",2020-01-03,7.8
"7309","NABLAU",2020-01-04,6.2
"7310","NABLAU",2020-01-05,3.9
"7311","NABLAU",2020-01-06,4.4
"7312","NABLAU",2020-01-07,7.1
"7313","NABLAU",2020-01-08,5.6
"7314","NABLAU",2020-01-09,9.2
"7315","NABLAU",2020-01-10,7.1
"7316","NABLAU",2020-01-11,5.2
"7317","NABLAU",2020-01-12,5.6
"7318","NABLAU",2020-01-13,3.6
"7319","NABLAU",2020-01-14,8.5
"7320","NABLAU",2020-01-15,8.7
"7321","NABLAU",2020-01-16,6.7
"7322","NABLAU",2020-01-17,5.5
"7323","NABLAU",2020-01-18,4.1
"7324","NABLAU",2020-01-19,1.7
"7325","NABLAU",2020-01-20,1.3
"7326","NABLAU",2020-01-21,2.1
"7327","NABLAU",2020-01-22,3
"7328","NABLAU",2020-01-23,0.8
"7329","NABLAU",2020-01-24,1.8
"7330","NABLAU",2020-01-25,3.5
"7331","NABLAU",2020-01-26,4.6
"7332","NABLAU",2020-01-27,9.2
"7333","NABLAU",2020-01-28,5.8
"7334","NABLAU",2020-01-29,5.9
"7335","NABLAU",2020-01-30,7.2
"7336","NABLAU",2020-01-31,10.9
"7337","NABLAU",2020-02-01,11
"7338","NABLAU",2020-02-02,14.1
"7339","NABLAU",2020-02-03,13.3
"7340","NABLAU",2020-02-04,3
"7341","NABLAU",2020-02-05,4.1
"7342","NABLAU",2020-02-06,3.8
"7343","NABLAU",2020-02-07,4.7
"7344","NABLAU",2020-02-08,7.4
"7345","NABLAU",2020-02-09,11.1
"7346","NABLAU",2020-02-10,11.7
"7347","NABLAU",2020-02-11,6.6
"7348","NABLAU",2020-02-12,6.3
"7349","NABLAU",2020-02-13,8.1
"7350","NABLAU",2020-02-14,8.1
"7351","NABLAU",2020-02-15,10.6
"7352","NABLAU",2020-02-16,12
"7353","NABLAU",2020-02-17,7.1
"7354","NABLAU",2020-02-18,6.7
"7355","NABLAU",2020-02-19,NA
"7356","NABLAU",2020-02-20,NA
"7357","NABLAU",2020-02-21,8.9
"7358","NABLAU",2020-02-22,11.5
"7359","NABLAU",2020-02-23,15
"7360","NABLAU",2020-02-24,14.6
"7361","NABLAU",2020-02-25,7.4
"7362","NABLAU",2020-02-26,3.2
"7363","NABLAU",2020-02-27,6.2
"7364","NABLAU",2020-02-28,7.2
"7365","NABLAU",2020-02-29,8.2
"7366","NABLAU",2020-03-01,7.3
"7367","NABLAU",2020-03-02,5.5
"7368","NABLAU",2020-03-03,5.8
"7369","NABLAU",2020-03-04,6.9
"7370","NABLAU",2020-03-05,7.8
"7371","NABLAU",2020-03-06,6.7
"7372","NABLAU",2020-03-07,5.6
"7373","NABLAU",2020-03-08,9.2
"7374","NABLAU",2020-03-09,6.6
"7375","NABLAU",2020-03-10,8.2
"7376","NABLAU",2020-03-11,13.9
"7377","NABLAU",2020-03-12,14.6
"7378","NABLAU",2020-03-13,9.2
"7379","NABLAU",2020-03-14,10
"7380","NABLAU",2020-03-15,13.2
"7381","NABLAU",2020-03-16,14
"7382","NABLAU",2020-03-17,15.6
"7383","NABLAU",2020-03-18,16.5
"7384","NABLAU",2020-03-19,16.9
"7385","NABLAU",2020-03-20,14
"7386","NABLAU",2020-03-21,11.4
"7387","NABLAU",2020-03-22,5.9
"7388","NABLAU",2020-03-23,6.4
"7389","NABLAU",2020-03-24,6.9
"7390","NABLAU",2020-03-25,5.8
"7391","NABLAU",2020-03-26,6.9
"7392","NABLAU",2020-03-27,10.6
"7393","NABLAU",2020-03-28,14.8
"7394","NABLAU",2020-03-29,3.9
"7395","NABLAU",2020-03-30,2.8
"7396","NABLAU",2020-03-31,7.1
"7397","NABLAU",2020-04-01,10.1
"7398","NABLAU",2020-04-02,13.2
"7399","NABLAU",2020-04-03,12.8
"7400","NABLAU",2020-04-04,14.1
"7401","NABLAU",2020-04-05,17.1
"7402","NABLAU",2020-04-06,18.4
"7403","NABLAU",2020-04-07,18.8
"7404","NABLAU",2020-04-08,19
"7405","NABLAU",2020-04-09,20.2
"7406","NABLAU",2020-04-10,20.9
"7407","NABLAU",2020-04-11,21
"7408","NABLAU",2020-04-12,18.6
"7409","NABLAU",2020-04-13,19.4
"7410","NABLAU",2020-04-14,12.4
"7411","NABLAU",2020-04-15,15.7
"7412","NABLAU",2020-04-16,20.4
"7413","NABLAU",2020-04-17,19.7
"7414","NABLAU",2020-04-18,18.1
"7415","NABLAU",2020-04-19,16.2
"7416","NABLAU",2020-04-20,17.9
"7417","NABLAU",2020-04-21,14.5
"7418","NABLAU",2020-04-22,21.4
"7419","NABLAU",2020-04-23,21.5
"7420","NABLAU",2020-04-24,21
"7421","NABLAU",2020-04-25,18.8
"7422","NABLAU",2020-04-26,15.4
"7423","NABLAU",2020-04-27,15.9
"7424","NABLAU",2020-04-28,11
"7425","NABLAU",2020-04-29,14.5
"7426","NABLAU",2020-04-30,10.2
"7427","NABLAU",2020-05-01,11.9
"7428","NABLAU",2020-05-02,11.6
"7429","NABLAU",2020-05-03,15.8
"7430","NABLAU",2020-05-04,22.7
"7431","NABLAU",2020-05-05,15.3
"7432","NABLAU",2020-05-06,16.7
"7433","NABLAU",2020-05-07,20.3
"7434","NABLAU",2020-05-08,23.1
"7435","NABLAU",2020-05-09,22.4
"7436","NABLAU",2020-05-10,19.2
"7437","NABLAU",2020-05-11,13.6
"7438","NABLAU",2020-05-12,10.3
"7439","NABLAU",2020-05-13,11.7
"7440","NABLAU",2020-05-14,10.9
"7441","NABLAU",2020-05-15,12.9
"7442","NABLAU",2020-05-16,18.3
"7443","NABLAU",2020-05-17,20
"7444","NABLAU",2020-05-18,23.1
"7445","NABLAU",2020-05-19,23.4
"7446","NABLAU",2020-05-20,22.7
"7447","NABLAU",2020-05-21,26.1
"7448","NABLAU",2020-05-22,25.5
"7449","NABLAU",2020-05-23,12.6
"7450","NABLAU",2020-05-24,18.4
"7451","NABLAU",2020-05-25,19.5
"7452","NABLAU",2020-05-26,20.5
"7453","NABLAU",2020-05-27,22.6
"7454","NABLAU",2020-05-28,21.9
"7455","NABLAU",2020-05-29,19.3
"7456","NABLAU",2020-05-30,20.1
"7457","NABLAU",2020-05-31,22.2
"7458","NABLAU",2020-06-01,24.7
"7459","NABLAU",2020-06-02,25.8
"7460","NABLAU",2020-06-03,17.6
"7461","NABLAU",2020-06-04,14.9
"7462","NABLAU",2020-06-05,14.3
"7463","NABLAU",2020-06-06,15.5
"7464","NABLAU",2020-06-07,13.7
"7465","NABLAU",2020-06-08,12.7
"7466","NABLAU",2020-06-09,13.8
"7467","NABLAU",2020-06-10,13.2
"7468","NABLAU",2020-06-11,15
"7469","NABLAU",2020-06-12,21.1
"7470","NABLAU",2020-06-13,13.9
"7471","NABLAU",2020-06-14,15.9
"7472","NABLAU",2020-06-15,17
"7473","NABLAU",2020-06-16,21.3
"7474","NABLAU",2020-06-17,16.8
"7475","NABLAU",2020-06-18,14.5
"7476","NABLAU",2020-06-19,17.8
"7477","NABLAU",2020-06-20,21.4
"7478","NABLAU",2020-06-21,24.4
"7479","NABLAU",2020-06-22,24.5
"7480","NABLAU",2020-06-23,27.2
"7481","NABLAU",2020-06-24,28
"7482","NABLAU",2020-06-25,27.2
"7483","NABLAU",2020-06-26,25.8
"7484","NABLAU",2020-06-27,27
"7485","NABLAU",2020-06-28,23.6
"7486","NABLAU",2020-06-29,24
"7487","NABLAU",2020-06-30,26.6
"7488","NABLAU",2020-07-01,27.4
"7489","NABLAU",2020-07-02,22.2
"7490","NABLAU",2020-07-03,19.8
"7491","NABLAU",2020-07-04,24.1
"7492","NABLAU",2020-07-05,27.9
"7493","NABLAU",2020-07-06,22.1
"7494","NABLAU",2020-07-07,24.7
"7495","NABLAU",2020-07-08,27.6
"7496","NABLAU",2020-07-09,30.5
"7497","NABLAU",2020-07-10,25.8
"7498","NABLAU",2020-07-11,22.6
"7499","NABLAU",2020-07-12,24.5
"7500","NABLAU",2020-07-13,25.2
"7501","NABLAU",2020-07-14,25.4
"7502","NABLAU",2020-07-15,19.6
"7503","NABLAU",2020-07-16,19.6
"7504","NABLAU",2020-07-17,20
"7505","NABLAU",2020-07-18,24.4
"7506","NABLAU",2020-07-19,27.2
"7507","NABLAU",2020-07-20,29.7
"7508","NABLAU",2020-07-21,28.6
"7509","NABLAU",2020-07-22,26.1
"7510","NABLAU",2020-07-23,27.5
"7511","NABLAU",2020-07-24,22.8
"7512","NABLAU",2020-07-25,25.4
"7513","NABLAU",2020-07-26,27.4
"7514","NABLAU",2020-07-27,31.9
"7515","NABLAU",2020-07-28,26.6
"7516","NABLAU",2020-07-29,29.1
"7517","NABLAU",2020-07-30,29.8
"7518","NABLAU",2020-07-31,33
"7519","NABLAU",2020-08-01,29.7
"7520","NABLAU",2020-08-02,18.8
"7521","NABLAU",2020-08-03,15.6
"7522","NABLAU",2020-08-04,18.5
"7523","NABLAU",2020-08-05,23.2
"7524","NABLAU",2020-08-06,27.3
